page,issue_candidate,score,matched_patterns,review_text
51,packaging,1,"hop vo","Công dụng: tắm Phù hợp với loại da: chưa biết Mùi hương: ổn Đề nghị shop lần sau gói hàng hẳn hoi, sữa tắm chảy choe choét ra ngoài, ngày bán cả nghìn đơn mà tiếc cái bọc chống sốc à. Cẩu thả không chấp nhận được"
51,packaging,1,"hop vo","Phù hợp với loại da: mọi loại da Hàng đóng gói bê bối k cẩn thận, xì chảy tùm lum, sp để dơ dáy. Rất không hài lòng về shop. Lần sau k ghé shop này nữa. 0:16"
51,wrong_missing_item,1,"giao thieu","Đã mua rất nhiều lần nhưng sale của Hanna olala vừa qua mình đặt combo 2 chai thì giao có 1 chai. Săn deal giá hời mà giao thiếu xong bắt hoàn hàng. Làm ăn mất uy tín."
52,packaging,1,"hop vo","Công dụng: lam sach da Mùi hương: mùi nhân tạo Phù hợp với loại da: phù hợp Giaoo hàng thiếu quà còn lươn lẹo nói nhiều lan man k vào vấn đề khách hỏi Đóng hàng thì sơ sài K biết sp có bị ảnh hưởng gì k 0:05"
52,packaging,1,"hop vo","Phù hợp với loại da: Mọi loại da Mùi hương: matcha Công dụng: làm sạch Chai sữa tắm được tặng bị như hình, mình nhắn tin cho shop nhưng toàn nói là chưa xử lí được, giải quyết rất lâu tầm hơn 1 tháng, thấy thất vọng 0:05"
52,packaging,1,"dong goi khong can than","Hàng giao đủ, shopee chuyển phát nhanh lắm ạ, nhưng sữa tắm đóng gói không cẩn thận, đổ mất một nửa a và bị bẹp tuýp kem đánh răng , mong shop lần sau chú ý hơn chứ mình thấy ai phản hồi cũng kêu bị đổ."
53,packaging,1,"khong co chong soc","Giao hàng chán nhe :))) không có chóng sốc gì tới đưa cái đơn nhìn hết hồn"
54,packaging,1,"khong chong soc","Sản phẩm: Hàng lỗi hoặc bị hư hỏng Mua hàng shop mall mà shop đóng gói hàng hời hợt, 1 chai sữa tắm gần 1kg mà kh bọc, kh chống sốc, dịch vụ tệ 0:07"
54,packaging,1,"hop vo","Mùi hương: lua dao Phù hợp với loại da: Mọi người ko nên mua Đã mua hàng nhiều, ko có 1 shop nào mà t đánh giá 1 sao như shop này, quá thất vọng. Làm ăn lừa đảo, đăng hình thì khác giao hàng thì khác, chai serum lỡ lấy sài rồi nên ko hoàn tiền dc, hình đăng 1 nẻo, giao thì giao hàng khác. Gian dối. Lừa khách hàng 0:18"
55,seller_service,2,"khong giai quyet; thai do","Ship tích đã nhận hàng từ ngày 18/7 nhưng k giao cho khách. Gọi điện 5 lần 7 lượt k giao. Cũng k giải quyết cho mk. Cho đến tận ngày hôm nay 23/7 thì mk phải tự tìm đến tận kho 7-8km để lấy. Nhắn shop thì shop k giải quyết 😏. Thái độ làm việc thiếu chuyên nghiệp 0:19"
55,packaging,2,"dong goi so sai; goi so sai","Chưa sử dụng ko biết có tốt ko. Đóng gói sơ sài. May ko bị đổ ra ngoài. Hàng U mà chán thế. HÀNG U MÀ ĐÓNG GÓI QUÁ TỆ 0:05"
56,seller_service,1,"thai do","Vì đặt hàng cận tết, bên vận chuyển Ninja Van không kịp giao, đã có gọi cho mình tự đến kho lấy, mình cũng vui vẻ chấp nhận đi 20km từ nhà đến kho của Ninja Van để nhận hàng. Tuy nhiên, khi đến nơi nhận hàng, mình cảm thấy mình ko đc tôn trọng và nhận đc thái độ cợt nhã của nhân viên ở đó. Mình ko hài lòng cách làm việc của nhân viên ở kho này, mong shop làm việc lại với bên vận chuyển! 1 bopchatvt99"
56,seller_service,1,"khong ho tro","Shop giao hàng sai , shoppe ko hỗ trợ đổi , giờ bắt người mua phải chịu hết . Vì tin tưởng shoppe mall nên ko quay bằng chứng lại , mọi người mua nên để ý shop này ko lại bị như mình"
56,packaging,1,"dong goi khong can than","Shop đóng gói không cẩn thận, không có nổi miếng băng dính dán nắp chai lại. Để sửa tắm chảy hết ra ngoài. Nhận được hàng nhoe nhoét hết 2 chai và vỏ hộp bên trong."
57,packaging,1,"hop vo","Công dụng: sữa tắm Phù hợp với loại da: chưa biết Mùi hương: ko thơm"
57,wrong_missing_item,2,"giao nham; shop giao nham","Shop giao nhầm hàng. Muối hồng chứ có phải tràm trà muối hồng đâu, đóng gói hàng cũng được nhưng mà cứ như shop giao mẫu cũ,... 0:05"
57,shipping_delivery,1,"giao hang cham","Nhìn như hàng cũ Được tặng kèm chai nhỏ mà cũng không thấy Giao hàng chậm"
58,seller_service,1,"thai do","Shop làm ăn gian dối. Sp tặng k giống sp mua. K giống mô tả trên hình. Cho 1 sao cho thái độ k chuyên nghiệp dù là shoppe small. 0:06"
58,packaging,1,"hop vo","Phù hợp với loại da: mụn Mùi hương: khổ qua Công dụng: trị mụn Đặt ngày 6/9 đuợc thêm chai sữa tầm200g mà ko thấy giao. Thất vọng. 0:06"
58,shipping_delivery,1,"giao hang cham","Chất lượng đóng gói kém. Dán nắp ẩu, kiểu dán cho có. Chèn lót bằng bong bóng không có khí. Thùng hàng bị móp méo. Giao hàng chậm . Ở bình tân mà tới 5 ngày mới giao tới."
58,packaging,1,"hop vo","Mùi hương: tốt Phù hợp với loại da: Da Công dụng: sạch bã nhờn Sản phẩm: Sản phẩm không như mô tả Để hình mẫu chai sạch nhờn rít mới ra mắt, shop lại giao mẫu chai củ,shop lớn làm ăn chán vãi"
59,packaging,1,"hop vo","Mùi hương: tamj Phù hợp với loại da: ok Công dụng: ko rõ Nói chung là ổn trong tầm giá Mall nên cũng yên tâm mua, và đã mua nhiều lần Vs nhận dc nhiều deal hay ho Tuy nhiên lần này khá thất vọng deal 1 kiểu, hàng tặng về thì 1 kiều Có nt shop, nhưng shop nói hàng tặng thì ngẫu nhiên, trong khi ghi rõ tặng 1 gội 1 xả, mà giao toàn xả Hình ảnh cũng để hình 1 gội 1 xả, thiệt là tl cho qua chuyện, thà rằng xl khách tử tế, chứ kiểu lấp liếm cho qua chuyện như này thì quá chán Đơn 1 triệu mấy chứ ít gì, m thấy quà hợp ý m mới mua, gửi về quà ko đúng như quảng cáo, ít ra cũng hổ trợ khách hoặc xl chứ. Ok coi như tôi ko biết đọc chữ nên mua lầm 1 doremon994"
60,packaging,3,"dong goi so sai; goi so sai; hop vo","Mùi hương: . Công dụng: sữa tắm Phù hợp với loại da: . Đóng gói sơ sài, nhận đc hàng trầy, dơ, hộp carton bể móc méo"
60,packaging,1,"hop meo","Nhìn cách đóng gói mà chán, không có xốp chống sốc hay gì luôn, hộp méo mó móp méo. Thất vọng. 0:31"
61,packaging,1,"hop vo","Công dụng: bình thường Phù hợp với loại da: bình thường Mùi hương: không thơm như mong đợi Sản phẩm: Sản phẩm không như mô tả Đặt mẫu mới giao toàn mẫu cũ..... 0:11"
62,packaging,1,"hop vo","Mùi hương: khá thơm Phù hợp với loại da: không hợp với da t Công dụng: sữa tắm Từng dùng sản phẩm shop nhg lần này dùng bị mẩn đỏ vs ngứa không biết tại sao"
63,packaging,1,"hop vo","Công dụng: sữa rửa mặt Mùi hương: thơm Phù hợp với loại da: hhh đóng gói quá tệ"
63,packaging,1,"hop vo","Công dụng: sữa tắm Phù hợp với loại da: mụn Mùi hương: matcha & khổ qua tao nói làm ăn thất đức v cút di nha có cái chai sữa tắm tặng thôi cũng ăn bớt của ngta 3 phần nữa mà thôi không chấp hình ảnh mang tính chất nhận xu mong mọi người cân nhắc khi mua shop này 1 giahanhg123"
64,wrong_missing_item,2,"giao thieu; shop giao thieu","Công dụng: lam sang Mùi hương: nhe Phù hợp với loại da: hỗn hợp Shop giao thiếu quà tặng tdc"
65,packaging,2,"dong goi so sai; goi so sai","Đóng gói sơ sài, sản phẩm gãy vòi, chảy đổ, sẽ không mua lại"
65,packaging,1,"hop vo","Phù hợp với loại da: mun Công dụng: tot Mùi hương: tot Dùng được"
65,packaging,2,"hop vo; hop nat","Mùi hương: thơm ra mua làn t3 4 r Phù hợp với loại da: đúng Đáng lẽ cho 5 sao nhưng đóng gói quá kém ko bọc cái j cả chi cjo vào hộp xg chuyển đến tay thì hộp nát ko cs j để ns luôn. Vẫn ủng hộ tiếp nhưng mong đóng góp kĩ càng hơn ạ"
65,packaging,1,"hop vo","Công dụng: ok Mùi hương: ok Phù hợp với loại da: mụn Rất tốt khi xem river dùng như cc ko uy tín shop rất chán 2 8tlysp0ki6"
66,packaging,3,"dong goi so sai; goi so sai; khong co chong soc","Vỏ bọc rách ko có chống sóc đóng gói sơ sai nói chung là đóng hói bảo quản chán không ổn .Chất lượng chưa dùng nên không biết Nhưng nhìn này ko muốn mua lần 2"
67,packaging,1,"hop vo","Phù hợp với loại da: đúng Mùi hương: thơm Chai sữa tắm mua 155 mà nhận hàng về còn có xíu tắm kiểu gì shop shop này k uy tín"
67,packaging,1,"dong goi khong chac","Shop coi đi nè. Đóng gói như này thì hỏi sau không đổ. Chán. Đóng gói không chắc chắn. Sẽ không mua lần sau nữa haizzzzzzzzzzzzzzzzzz 1 kc_2007"
67,packaging,1,"hop vo","Công dụng: tawms Phù hợp với loại da: kh biet Mùi hương: thơm Khá thất vọng vì mình mở ra còn được nữa chai phần chai nhỏ cũng bị còn nữa chai giống như bị ai đó đổ ra cái phần nắp có thể xoay ra giống đã từng có người mở ra để đổ mình tính trả lại nma lúc đó mình mở ra tắm rồi mới biết khá thất vọng về shop"
69,packaging,1,"hop vo","Công dụng: chaf ra sao Phù hợp với loại da: ko Mùi hương: ko Mua hàng rấtttttt tệ Giao hàng sai đặt life boy giao vaseline Mà vaseline chắc gì hàng realll Shoppe mall mà lm ăn vớ vẩn Cả shipper ko đến lấy hàng mà shop cũng ko is ới gì Shop lớn mà KHÔNG ra sao Kiểu thấy đặt ít tiền quá nên giao vớ vẩn ? 0:27"
69,wrong_missing_item,2,"giao thieu; thieu hang","Đóng gói k bọc chống sóc, đổ sữa tắm ra ngoài, giao thiếu hàng, lần đầu thất vọng về dịch vụ của shop 0:27"
69,packaging,1,"hop vo","Mùi hương: hắc Công dụng: ổn Phù hợp với loại da: khỏe Mùi hắc, làm khô da, bao bì cũ, gói khá sơ sài. Không nghĩ Mall lại giao hàng như vậy đó ạ. Công dụng ở mức ổn, còn lại quá tệ."
70,packaging,1,"hop vo","Mùi hương: cà phê Công dụng: sạch sâu Phù hợp với loại da: tôi nghĩ mọi loại da Đóng hàng kém, thùng hàng nhận bị bể hết, có 2 chai hàng tặng bị chảy ra 0:43"
70,packaging,1,"khong co chong soc","Mình không hiểu sao shop có thể đóng gói kiểu không có chống sốc, mở hộp ra, cái gift nó đổ hết ra hộp, dây bẩn thực sự. Chưa kể lọ xịt, văng nắp, xịt khắp cái hộp. 1 hãng lớn mà đóng gói đúng là chê!!! Phải mang đi rửa hết lại, cái lọ gift tặng đổ chắc còn 1 nửa chai… CHÊ!!!"
71,packaging,1,"hop vo","Công dụng: tri mun Mùi hương: khong thom Phù hợp với loại da: dau mun Đặt 850ml về hàng còn 800ml shop treo đầu dê bán thịt chó làm ăn không đàng hoàng 1 u*****1"
72,seller_service,1,"khong tra loi","Shop đóng gói sao mà thằng vận chuyển làm bể chai xà bông tràn Ra ngoài tùm lum, nhắn tin thì không trả lời. không có trách nhiệm gì hết. Mua 1 lần không dám mua nữa. 1 anzjpboy8"
72,packaging,1,"bao bi rach","Bao bì rách, kg thấy hàng tặng đâu hết luôn"
73,packaging,2,"dong goi so sai; goi so sai","Đóng gói sơ sài , không túi chống sốc , k bọc màng chíp , dán băng dính thì nhát 1 , quá chán cho 1 shop mall. mua bao lần rồi k sao , lần này quá chán luôn . may là hàng k bị đổ ra ngoài , lần trc mua nước giặt cũng do đóng gói lỏng lẻo mà bị đổ ra ngoài phải hoàn đơn về , quá mất thời gian . 0:12"
73,packaging,1,"hop vo","Phù hợp với loại da: chưa biết Công dụng: chưa biết Mùi hương: chưa biết Rõ ràng là 1 đơn vị lớn mà đóng gói hàng tệ không còn gì để nói. Không có bọc gì, lăn khử mùi thì lỏng nắp, dầu gội thì gãy hết vòi, bìa thì nát. Từ giờ chừa luôn ạ 😀 0:21"
74,packaging,1,"hop vo","Phù hợp với loại da: ok Mùi hương: ok đóng gói chán , bị mất nửa lọ nhưng giao nhanh , shop và shopee lm ăn chán mik đã hủy r vẫn đi đơn"
74,packaging,1,"hop mop","hàng nặng cồng kềnh nhưng shop không có bọc chống sốc gì cả về đến tay khách thì hộp móp méo như vậy."
75,packaging,1,"hop mop","Shop gói hàng cực kì không cẩn thận, hộp móp hết, sữa tắm bị đổ ra ngoài, dính vào những sản phẩm khác. 0:08"
75,packaging,1,"hop vo","Công dụng: fake hoặc hàng hết đát Mùi hương: hắc Phù hợp với loại da: không dùng để tắm Tháng cô hồn qua lâu rồi mà quẩy dưz, mua mà không in date trên chai nên không dám dùng. Không ngờ một hãng có tiếng mà hai chữ ""uy tín"" của hãng đã vứt đi rồi. Thất vọng hết"
75,spam_irrelevant,1,"hinh anh chi mang tinh","Mẫu 1 đường giao 1 nẻo, đúng chất ""hình ảnh chỉ mang tính chất tham khảo"". Hình sản phẩm mới, giao sản phẩm cũ. Mình mua 4 chai, giao 2 chai mới, 2 chai cũ. 0:04"
76,packaging,1,"hop vo","Mùi hương: thơm Phù hợp với loại da: mọi loại da Công dụng: tam Chất lượng sản phẩm thì quá tốt r 🥰 cho 1 sao vì cách đóng gói thua cả hàng chợ 😊"
76,packaging,1,"hop vo","Công dụng: tắm Mùi hương: dịu Phù hợp với loại da: tất cả Sản phẩm: Hàng lỗi hoặc bị hư hỏng Thời gian giao hàng nhanh. Đóng gói sản phẩm lếu láo, đổ sữa tắm ra ngoài. Thất vọng với trang chính hãng."
76,spam_irrelevant,1,"nhan xu","Mình đánh giá chỉ để nhận xu thôi. Chứ chăm sóc khách hàng chán. Khách yêu cầu huỷ để đổi địa chỉ mà không xác nhận và chẳng trả lời bất cứ thông tin gì làm mình rất mất công khi nhờ ng nhận dùm. 1 đi 2 không quay trở lại. 1 cthngng813"
77,wrong_missing_item,1,"giao thieu","Công dụng: làm sạch Mùi hương: matcha Đóng gói hàng không chắc chắn, giao thiếu sản phẩm tặng kèm. Tệ 0:16"
77,packaging,2,"hop vo; khong co chong soc","Công dụng: bthg Mùi hương: bthh Phù hợp với loại da: bthg Đóng hàng vô cùng sơ sài. Miệng hộp còn bị mở mất 1/3 hộp gói hàng móp méo . Ko có chống sốc. Nhận hàng xong mk còn tưởng hàng fake phải check lại shop, rõ ràng là Unilever Việt Nam, shopee mall mà đóng hàng chán ko buồn nói"
77,packaging,1,"hop vo","Công dụng: .. Mùi hương: kh Phù hợp với loại da: kh Rất thất vọng về shop để lộ thông tin khách hàng ra ngoài để kẻ gian đánh cắp và gửi hàng cho mình là 1 sp khác :))) fake lòi cả ra còn k dám rửa tay 🥲 quá thất vọng"
78,packaging,2,"dong goi khong can than; hop vo","Phù hợp với loại da: ko Công dụng: ko Mùi hương: ko Lần này đóng gói ko cẩn thận nên cho 1 sao . Ko niêm phong nắp chai làm đổ hết ra ngoài 0:16"
79,seller_service,1,"khong tra loi","Vừa nhận thì hộp như thế này, chống sốc cũng không có, lọ thì móp méo, nhắn tin thì shop không trả lời, làm ăn như v được sao, hộp thì ướt rách, trời mưa thì không tránh khỏi được, nhưng đằng này chống sốc không có, lọ thì móp méo như vậy??? 0:35"
80,seller_service,1,"khong giai quyet","Đặt giao hoả tốc từ 3h chiều ngày 10/9 mà đơị mãi cho tới 10h sáng ngày 11/9 mới nhận được. Bưu kiện khi nhận thì móp méo, đặt giao hoả tốc mà vận chuyển kiểu này thì ai mà dám đặt. Nhắn tin cho shop thì toàn tin nhắn tự động, nhân viên hỗ trợ thì hỏi tới im lặng để khách hàng đợi tin nhắn từ 10h sáng tới 3h chiều mới trả lời, mà không giải quyết được đúng trọng tâm, gọi chăm sóc khách hàng bên shopee thì thậm tệ giải quyết không được gì hết ấp a ấp úng mất thời gian."
81,packaging,1,"khong chong soc","Hàng móp méo . Không chống sốc gì cả . Trải nghiệm rất tệ luôn Quá thất vọng"
81,packaging,1,"khong chong soc","đóng gói quá tệ, ko chống sốc, ảnh hưởng tới sản phẩm"
81,packaging,2,"dong goi so sai; goi so sai","Đóng gói sơ sài như kia mang tặng kiểu gì. Không biết"
81,packaging,2,"dong goi so sai; goi so sai","Đóng gói sơ sài chán ơi là chán, chưa cần biết chất lượng như nào 0:06"
82,packaging,1,"hop vo","Công dụng: không biết Mùi hương: Than hoạt tính & cám gạo Phù hợp với loại da: không Từ lúc mình nhận hàng là 17/10 đến nay là 2/11, có 2 tuần để mình trải nghiệm sản phẩm. Trước đó mình có sd xà phòng cục của matcha&khổ qua mua ngoài Pharmacy rất ok, vì thấy là hàng mall nên mua thử nhưng mà qua 2 tuần thì khiến mình hoang mang. Chất sữa tắm là gel trong, sau khi sd da mình có nổi mẩn đỏ phần bắp chân và cánh tay nhưng không ngứa (có thể trộm vía da mình khoẻ). Khuyên các bạn sau khi sd có triệu chứng gì thì nên ngừng ngay. Cách đóng hàng cũng ọp ẹp nữa 🙏😭"
83,seller_service,1,"khong phan hoi","Lm ơn né shop này ra nha mọi ng, mua bán gian lận liên hệ k phản hồi, trang bán ghi cica muối hồng giao trà tràm muối hồng, giỡn mặt hả shop🤬🤬🤬làm ăn vậy xin lỗi free đây cũng k thèm mua"
83,seller_service,1,"khong ho tro","Shop giao hàng không quấn lại đầu vòi. Trong quá trình vận chuyển vòi bị gãy giờ không biết sử dụng sản phẩm ntn. Chat với shop hỗ trợ thì AI trả lời không hỗ trợ được gì. Đề nghị shop liên hệ lại khách hàng. Thank!"
84,wrong_missing_item,1,"giao thieu","Giao thiếu quà tặng ghi có quà tặng đến lúc nhận hàng không thấy quà tặng đâu chỉ có mỗi sản phẩm đặt hàng thôi"
84,seller_service,1,"khong tra loi","Có tặng kèm sản phẩm thêm khi giao tới không có , đến lúc nt shop thì k trả lời 1* mua 1 lần k có lần thứ 2"
85,packaging,1,"hop vo","Mùi hương: 0 Công dụng: 0 Phù hợp với loại da: 0 Mua 1 tặng 1 mà = thực nhận có 1 . Hỏi thì hướng dẫn nhận quà quá phức tạp. Đã gọi là chưng trình khuyến mãi thì nên giao quà cùng với sản phẩm, chứ bắt người mua phải thao tác tùm lùm."
85,packaging,1,"hop vo","Phù hợp với loại da: chưa chắc Mùi hương: thoang thoảng Công dụng: làm sạch Không hài lòng lắm vì lúc bán thì quảng cáo là có tặng hàng gấu bông nhưng mà khi nhận hàng thì không có mà nhắn tin mãi không có giải quyết vì vậy cho một sao thôi"
87,spam_irrelevant,1,"minh hoa","Shop nói có hàng tặng mà ko có j ?...? Mua cả 2 cải ko thấy quà j mìk sale 3/3 kem đánh răng p/s mà shop còn gửi hình 1/3 nào zj? Quà mang tính chất minh họa...hỏ 🥴 1"
87,packaging,1,"hop vo","Công dụng: ok Mùi hương: ok Phù hợp với loại da: ok Bán không đúng với mẫu đã đặt lừa đảo đề nghị trục xuất ra khỏi shoopi"
88,seller_service,1,"khong giai quyet","Chay đầu có mùi thơm tới chay sau không có chút mùi nào luôn nt hỏi shop tl vòng do không giải quyết vấn đề"
89,packaging,2,"hop vo; khong co chong soc","Đề nghị shop làm việc lại với bộ phận đóng gói đơn hàng . Lần nào đặt đồ nhận về toàn là hộp vỡ bung vỡ bét thế này . Không có chống sốc đã đành đây lại còn tích kiệm băng dính . Hở to thế kia ví dụ bây giờ thất lạc sản phẩm lại đợi sàn xử lý rồi bao giờ nhận được . Làm tập đoàn lớn mà để cái bộ phận đóng gói như này thế này rút khỏi sàn đi 0:06"
90,packaging,2,"dong goi so sai; goi so sai","Vừa nhận hàng xong tức quá phải vào đánh giá luôn. Mua bao nhiêu lần vẫn kiểu đóng gói sơ sài , sữa tắm đổ ra tùm lum . Hãng lớn mà làm ăn quá tệ"
90,packaging,1,"hop vo","Công dụng: ai biết Mùi hương: hắccccccccccccccccccccc Phù hợp với loại da: hàng z sao đánh giá Lần đầu tiên phải đánh giá 1 sao. Mẫu mã hoàn toàn khác với chai trước mình đã dùng , bao bì lẫn chất bên trong (có thể là hàng pha kè 🤧) Mùi thì hắc như nước rửa chén, nhắn tin thì shop chẳng trả lời, shop mall mà thiếu chuyên nghiệp quá. Em sinh viên mà shop làm z là chết em nha shop 1"
91,packaging,1,"hop vo","Công dụng: đúng Mùi hương: đúng Phù hợp với loại da: đúng Chất lượng sp ok nhưng khâu đóng gói cực kỳ cẩu thả. Shop mall mà không có nổi miếng chống sốc, dán cổ vòi chai gì cả. Hàng đến tay vỏ te tua lòi cả ra!"
92,packaging,1,"hop vo","Công dụng: tắm Mùi hương: k Phù hợp với loại da: k Giao sai sản phẩm"
92,packaging,1,"hop vo","Công dụng: hahag Mùi hương: agga Phù hợp với loại da: gầ chê làm ăn cẩu thả k có bọc j lần trc k có như này k chấp nhận đc"
92,seller_service,1,"khong phan hoi","Mùi hương: binhf thiongw Giao hàng rất lâu mua có quà tặng khui hàng thì ko tháy quà tặng nhắn tin shop không phản hồi rất tệ"
95,packaging,1,"hop mop","Shop đóng gói quá sơ sài, hộp móp méo, ọp ẹp, sữa tắm đổ hết cả ra ngoài, tệ nha, 1 điểm 0:57"
95,wrong_missing_item,1,"giao sai","Giao sai loại hàng, trả hàng nhưng ship không tới lấy hàng, shop xứu chậm, hiệu quả k rõ rệt, sp đã để lâu 0:04"
96,packaging,2,"dong goi so sai; goi so sai","Mình bận quá nên nhận hàng khui luôn ko quay clip. Gói hàng đóng gói sơ sài nhất từ trước giờ mình mua hàng onl. Thùng hàng móp méo mà mở hàng ra ko có 1 lớp gói bảo vệ hay chống sốc nào luôn. Dầu gội tràn ướt cả gói hàng, hình ảnh là i xì hàng mình mở ra luôn đó, chai dầu gội đã bị mở seal"
96,packaging,3,"dong goi khong can than; hop meo; hop vo","Công dụng: tắm Mùi hương: không có mùi mấy Phù hợp với loại da: thường QUÁ TỆ đóng gói không cẩn thận, vận chuyển cũng không cẩn thận. nhận hàng là 1 hộp méo mó, mở ra thì sữa tắm đổ tùm lum. Nhìn chỉ muốn vứt đi. haizzz"
97,packaging,2,"dong goi so sai; goi so sai","Đóng gói sơ sài, dầu gội lỏng nắp đổ bao nhiêu ra ngoài. Nhận mấy lần ko vấn đề này thì vấn đề khác. Chán chả lẽ ko dùng của hãng này nữa."
97,packaging,1,"hop vo","Phù hợp với loại da: khong Công dụng: closedup"
98,packaging,2,"dong goi so sai; goi so sai","Đóng gói sơ sài, date thì in bị mờ, chất lỏng ở bên trong mùi như dầu rửa bát, nhận vewf tay hơi chán vì k nghĩ shop mall làm ăn như vậy, bây giờ để lên shop mall mất có vài tr là lên mall dc nên mn lưu ý shop fake nha, k có mã vạch gì cả"
99,seller_service,1,"shop khong rep","Chưa bao giờ mua xà phòng mới mà như vậy , nt thì shop k rep, ml thì k đủ, bóc hàng ra cầm lên nhẹ bất ngờ, thất vọng"
99,spam_irrelevant,1,"lay xu","Mùi hương: matcha khổ qua Chưa dùng thử đánh giá lấy xu đã. Đặt của spvn 99k rẻ. Nhưng vì trước đã mua thử đồ của unilever thấy múc chăm sóc kh tệ vl nên cho 1 sao 0:07"
100,packaging,1,"hop vo","Công dụng: tắm Mùi hương: bùnh thiowfng Phù hợp với loại da: mụn Đã bị mở và chỉ nhận được nửa bình ghi 800ml mà khi nhận được nửa bình :) giống bóc ra đổ vào vậy. Mình rất thất vọng về cách làm việc của shop . Đây là thương hiệu mà mình cực kì tin tưởng nhưng nhận lại được sự thất vọng cực kỳ 1 lamnhu30"
100,packaging,2,"dong goi so sai; goi so sai","Đóng gói sơ sài, sữa tắm bị chảy hết ra."
101,packaging,1,"khong chong soc","Công dụng: lam sach da Mùi hương: khổ qua Chưa nói về chất lượng nhưng một shoppe mall với cả trăm ng theo dõi thế mà đóng hàng sơ sài , k chống sốc , gửi từ BN qua hoàng mai hn thôi đã thế này rồi. 1 sao"
101,packaging,2,"dong goi so sai; goi so sai","Chai bị hư vòi, không nhấn được. nên kiểm tra hàng trước khi giao đến khách Đóng gói sơ sài"
101,packaging,2,"dong goi so sai; goi so sai","Không thể chấp nhận đc cách đóng góp của hãng. Bỏ tiền ra mua dù là săn sale mình nghĩ khách hàng cần đc tôn trọng chứ kp nhận về bưu kiện đóng gói sơ sài dẫn đến rách cả mảng to như này."
102,packaging,1,"dong goi khong can than","Mua hàng nhiều lần rồi nhg lần này nhận hàng chán nhất, hàng dễ vỡ dể chảy ra mà đóng gói k cẩn thận."
103,packaging,1,"hop vo","Công dụng: sữa tắm Mùi hương: kbit Phù hợp với loại da: chưa biết Chưa nhận được hàng mà đã báo nhận shipped. Không nhiệt tình ăn hàng của khách hàng. Làm mình mất đi 30 xu"
104,seller_service,1,"khong ho tro","Lần đầu tiên đánh giá 1 sao khi mua hàng, đặt ngày 2/2 đúng đợt đc tặng quà nhưng cố tình ko gửi, nt ko hổ trợ, ko phải vì món quà mà cho 1 sao mà vì gian dối, lùa gà đợt sale để đc nhiều đơn hơn"
104,packaging,1,"hop vo","Phù hợp với loại da: ko Mùi hương: d"
105,packaging,1,"hop meo","Y nguyên hiện trạng từ trong hộp ra. Đóng gói cái kiểu gì đây??? Sữa tắm tràn lan nhớt nhát tất cả. Shop nhái à??? Lần đầu là lần cuối luôn ạ. Sợ hãi 🥲🥲🥲 Vận chuyển cũng hãi luôn, cái hộp méo mó k ra dạng gì?????"
105,price_value,1,"gia dat","Mua cua shop mall mà cảm giác là hàng giả. Date bị xoa chứ. Rồi hàng đóng gói bị bung bét ra bên vc lại đóng gói lại. Chót bấm nhận hàng rồi nên ko hoàn lại đc"
106,wrong_missing_item,1,"giao thieu","Sản phẩm: Sản phẩm không như mô tả Giao thiếu sp km, km 2sp nhưng chỉ giao 1sp"
106,wrong_missing_item,1,"dat mau","Đặt mẫu mới mà lại giao mẫu cũ. Nhà hết sữa tắm mấy ngày rồi ráng chờ mà đến lúc nhận lại không đúng mẫu mới. Chi bằng ra tiệm gần nhà mua cho rồi. Hết sữa tắm dùng rồi nên đành nhận hàng"
107,seller_service,1,"khong phan hoi","shop đăng bài 1 kiểu ship hàng 1 kiểu, hỏi tư vấn thì không phản hồi, làm ăn đểu giả. Hệ thống shopee bao che cho cái sai của shop vòng vo đổ lỗi cho khách, không cho khách hoàn tiền chứ, quá tệ."
108,packaging,2,"dong goi so sai; goi so sai","Đóng gói sơ sài, hộp bên ngoài méo xẹo nhưng may sản phẩm bên trong không sao. 1 sao cho shiper Ninja Van. Shiper gọi báo đã trao đổi tn với khách giao lại hôm sau, trong khi không hề có bất cứ tn nào từ phía shiper, đừng nói là trao đổi, gọi điện thì mập mờ, ngắt máy rất bất lịch sự. Đây là lần đầu gặp phải shiper như vậy."
108,packaging,1,"khong chong soc","Đóng hàng kiểu này thì đừng bán nữa ! Ko chống sốc, ko dán miệng chai. Hộp thì rộng ko ôm sát sản phẩm. Để sữa tắm đổ lênh láng ra hộp."
109,packaging,1,"khong co chong soc","Bọc hàng ntn đây mn ơi, k có chống sóc, đến tay te tua"
110,packaging,2,"dong goi so sai; goi so sai","Đóng gói sơ sài lắm, shop mall mà đóng gói vậy ư? Không có lớp chống sốc gì cả. Haha, nhưng cái chai này to lắm mọi người à, dùng còn lâu mới hết được. Mình bị mụn lưng mà dùng nó còn lên nhiều hơn í mọi người ơi, lên mụn mủ luôn. Không biết có ai bị vậy không?"
110,packaging,2,"dong goi so sai; goi so sai","Đóng gói sơ sài nhận được thì bung hết đồ ra ngoài"
110,packaging,1,"dong goi khong chac","Sản phẩm: Hàng lỗi hoặc bị hư hỏng Chai bị đổ ra, đóng gói k chắc chắn, mà chai có dấu hiệu như kiểu bị mở ra trước r, khi mở ra xem thì thấy phía trong rất vơi, được tầm già nửa chai, nắp chai vẫn còn bị kênh, cuốn băng dính sơ sài phía ngoài, k giống lần trước mua"
