review_id,review_text,sentiment_label,issue_label,is_multi_topic,secondary_issue,comment_type,source,processed_text
248,"Đúng với mô tả: quạt pin mini Chất lượng sản phẩm: thân quạt kim loại, pin thì không có dung tích pin là bn không đc chi tiết. Tính năng nổi bật: quạt mạnh, nhưng lâu dài không biết có đc vậy không. khuyên mn nên mua 2 cell pin nhé để xoay cua lúc sạc pin vì 1 cell pin sạc phải mất 7-8 tiếng đấy, mình mua có 1 cell nên sạc hải đợi rất lâu. thôi tạm cho shop 3* vậy",positive,damaged_defective,no,,free_text_review,shopee_real_scraped,đúng với mô tả quạt pin mini chất lượng sản phẩm thân quạt kim loại pin thì không có dung tích pin là bn không đc chi tiết tính năng nổi bật quạt mạnh nhưng lâu dài không biết có đc vậy không khuyên mn nên mua 2 cell pin nhé để xoay cua lúc sạc pin vì 1 cell pin sạc phải mất 7 8 tiếng đấy mình mua có 1 cell nên sạc hải đợi rất lâu thôi tạm cho shop 3 vậy
249,"mới nhận hàng mà hàng đã như vậy rồi, chưa sử dụng nên chưa biết có ok không",neutral,damaged_defective,no,,free_text_review,shopee_real_scraped,mới nhận hàng mà hàng đã như vậy rồi chưa sử dụng nên chưa biết có ok không
250,Chất lượng sản phẩm: không giống quảng cáo Mình mua pin 5-8 tiếng. Sau khi sạc đầy chỉ dùng được 4 tiếng,neutral,product_quality,no,,free_text_review,shopee_real_scraped,chất lượng sản phẩm không giống quảng cáo mình mua pin 5 8 tiếng sau khi sạc đầy chỉ dùng được 4 tiếng
251,"Shop xem lại sao nói quạt lồng sắt sơn tĩnh điện , sao giao hàng quat lại bằng nhựa",neutral,seller_service,yes,shipping_delivery,free_text_review,shopee_real_scraped,shop xem lại sao nói quạt lồng sắt sơn tĩnh điện sao giao hàng quat lại bằng nhựa
252,mong ngày nhận hàng mà khui hàng thì thấy bị móp ở lòng quạt,negative,packaging,no,,free_text_review,shopee_real_scraped,mong ngày nhận hàng mà khui hàng thì thấy bị móp ở lòng quạt
253,"Đóng gói sơ sài, vận chuyển xa nhưng k chêm bên trong hộp nên lồng quạt bị móp méo, làm nghe tiếng rè của lồng quạt khi bật. Được cái quạt chạy mạnh, đang test thời lượng pin",negative,shipping_delivery,yes,packaging,free_text_review,shopee_real_scraped,đóng gói sơ sài vận chuyển xa nhưng k chêm bên trong hộp nên lồng quạt bị móp méo làm nghe tiếng rè của lồng quạt khi bật được cái quạt chạy mạnh đang test thời lượng pin
254,Sạc đầy pin và quạt chỉ sử dụng tối đa được tầm hơn 2 tiếng thôi,neutral,no_issue,no,,free_text_review,shopee_real_scraped,sạc đầy pin và quạt chỉ sử dụng tối đa được tầm hơn 2 tiếng thôi
255,"Vừa mới nhận dc. Quạt , máy bị trầy xước tùm lum. Chưa sử dụng nhưng nhận hàng như ko phải đồ mới hơi thất vọng",negative,damaged_defective,no,,free_text_review,shopee_real_scraped,vừa mới nhận dc quạt máy bị trầy xước tùm lum chưa sử dụng nhưng nhận hàng như ko phải đồ mới hơi thất vọng
256,Quạt giống bị đổi trả xước phía sau pin 10cell dùng được hơn 3 tiếng,neutral,no_issue,no,,free_text_review,shopee_real_scraped,quạt giống bị đổi trả xước phía sau pin 10cell dùng được hơn 3 tiếng
257,"Hàng giao bị móp, méo",negative,packaging,no,,free_text_review,shopee_real_scraped,hàng giao bị móp méo
258,"Hai con ốc này ko vặn cứng đc, nên cái chụp sắt phía sau rất lỏng lẻo, ko chắc chắn. Shop ko kiểm tra hàng trước khi giao",negative,seller_service,yes,shipping_delivery,free_text_review,shopee_real_scraped,hai con ốc này ko vặn cứng đc nên cái chụp sắt phía sau rất lỏng lẻo ko chắc chắn shop ko kiểm tra hàng trước khi giao
259,"Vận chuyển bị móp, lồng quạt mềm, dễ móp, cánh cọ xè xè, motor bung óc, trục lệch như clip. Đợi hàng về r đi sửa thêm 50k. Nhắn shop rep đúng 3 dòng như ảnh. Chấm hỏi! Nhưng công tâm thì quạt có mát, sd tạm ổn",positive,shipping_delivery,yes,damaged_defective,free_text_review,shopee_real_scraped,vận chuyển bị móp lồng quạt mềm dễ móp cánh cọ xè xè motor bung óc trục lệch như clip đợi hàng về r đi sửa thêm 50k nhắn shop rep đúng 3 dòng như ảnh chấm hỏi nhưng công tâm thì quạt có mát sd tạm ổn
260,Đặt loại pin 20cell nhưng chỉ nhận đc 1 cục pin nha,positive,damaged_defective,no,,free_text_review,shopee_real_scraped,đặt loại pin 20cell nhưng chỉ nhận đc 1 cục pin nha
261,Quạt chỉ đứng im chỗ ko có nút xoay tự động. Nên cũng ko tiện,neutral,no_issue,no,,free_text_review,shopee_real_scraped,quạt chỉ đứng im chỗ ko có nút xoay tự động nên cũng ko tiện
262,"Pin 10 cell chạy max 3 tiếng, sạc đầy",neutral,no_issue,no,,free_text_review,shopee_real_scraped,pin 10 cell chạy max 3 tiếng sạc đầy
263,Pin dùng dc có 3h,neutral,no_issue,no,,free_text_review,shopee_real_scraped,pin dùng dc có 3h
264,Quạt mát nhưng pin chỉ đk 4 tiếng 1 cục.. không như quảng cáo,positive,damaged_defective,no,,free_text_review,shopee_real_scraped,quạt mát nhưng pin chỉ đk 4 tiếng 1 cục không như quảng cáo
265,Tam ổn chế độ 1 kg sử dung đc,neutral,no_issue,no,,free_text_review,shopee_real_scraped,tam ổn chế độ 1 kg sử dung đc
266,"Mình nhận quạt thấy trên pin ko có j hiển thị pin 5cell hay 10 cell trong khi nấc 2 lại mát nhe hơn nấc 1. Cũng k thấy mát bằng quạt hxom vừa mua mát hơn mà y hệt quạt này lại ghi rõ pin 10cell, 199v nên đánh giá tạm shop 3 sao",positive,no_issue,yes,size_fit,free_text_review,shopee_real_scraped,mình nhận quạt thấy trên pin ko có j hiển thị pin 5cell hay 10 cell trong khi nấc 2 lại mát nhe hơn nấc 1 cũng k thấy mát bằng quạt hxom vừa mua mát hơn mà y hệt quạt này lại ghi rõ pin 10cell 199v nên đánh giá tạm shop 3 sao
267,"Độ mạnh: gh Thời lượng pin: hh Chất liệu: hh ốt phiên giao dịch 6/3, giá vàng thế giới giao ngay tăng 91 USD lên 5.172 USD một ounce. Diễn biến này đảo ngược so với phiên trước đó. Thị trường đi lên sau khi Mỹ công bố số việc làm mới tháng 2 giảm 92.000, trong khi tỷ lệ thất nghiệp tăng lên 4,4%. Số liệu này củng cố",neutral,material_comfort,yes,shipping_delivery,free_text_review,shopee_real_scraped,độ mạnh gh thời lượng pin hh chất liệu hh ốt phiên giao dịch 6 3 giá vàng thế giới giao ngay tăng 91 usd lên 5 172 usd một ounce diễn biến này đảo ngược so với phiên trước đó thị trường đi lên sau khi mỹ công bố số việc làm mới tháng 2 giảm 92 000 trong khi tỷ lệ thất nghiệp tăng lên 4 4 số liệu này củng cố
268,"quạt xài khá mạnh, tuy nhiên đóng gói chưa chắc chắn lắm, mình mua về bị bể 1 đầu của pin..hơi buồn về điều này",negative,packaging,no,,free_text_review,shopee_real_scraped,quạt xài khá mạnh tuy nhiên đóng gói chưa chắc chắn lắm mình mua về bị bể 1 đầu của pin hơi buồn về điều này
269,"Hình ảnh mang tính chất minh họa để nhận xu,, sản phẩm này mình mới dùng chưa biết có dùng đc lâu không",neutral,damaged_defective,no,,free_text_review,shopee_real_scraped,hình ảnh mang tính chất minh họa để nhận xu sản phẩm này mình mới dùng chưa biết có dùng đc lâu không
270,Sạc dùng 3 hôm hỏng mất cái sạc. Quạt dùng cũng ok,negative,damaged_defective,no,,free_text_review,shopee_real_scraped,sạc dùng 3 hôm hỏng mất cái sạc quạt dùng cũng ok
271,Độ mạnh: bth Thời lượng pin: bth Chất liệu: tam,neutral,material_comfort,no,,free_text_review,shopee_real_scraped,độ mạnh bth thời lượng pin bth chất liệu tam
272,Như kiểu ship đồ đã qua sử dụng cho khách,neutral,damaged_defective,no,,free_text_review,shopee_real_scraped,như kiểu ship đồ đã qua sử dụng cho khách
273,"Cái lồng như đồ chơi, móp méo cấn quạt tè le, sứt gãy mối hàn. Cục cell đi kèm nhìn rõ cục mới cục cũ",negative,packaging,no,,free_text_review,shopee_real_scraped,cái lồng như đồ chơi móp méo cấn quạt tè le sứt gãy mối hàn cục cell đi kèm nhìn rõ cục mới cục cũ
274,Dùng thì oke nhưng Sản phẩm ko thấy tem mác gì cảm thấy ko có sự chắc chắn về sản phẩm,positive,damaged_defective,no,,free_text_review,shopee_real_scraped,dùng thì oke nhưng sản phẩm ko thấy tem mác gì cảm thấy ko có sự chắc chắn về sản phẩm
275,"Chất lượng sản phẩm: tạm ổn Đúng với mô tả: đúng Tính năng nổi bật: làm mát,đã mua một cái và thấy ok nên mua thêm,nhưng mua lần 2 này ko ưng ý lắm vì shop đóng gói sơ sài,quạt thì to mà hộp đóng gói thì nhỏ xíu,móp méo,cánh quạt sát vào thân máy gây ra tiếng ồn lớn do va chạm vào nhau,máy thì quay rất ồn luôn,so với máy mình mua trước thì nó quạt êm hơn còn máy đợt này quá ồn,quay cảm giác rất khó chịu như tiếng máy cày ý",negative,packaging,yes,damaged_defective,free_text_review,shopee_real_scraped,chất lượng sản phẩm tạm ổn đúng với mô tả đúng tính năng nổi bật làm mát đã mua một cái và thấy ok nên mua thêm nhưng mua lần 2 này ko ưng ý lắm vì shop đóng gói sơ sài quạt thì to mà hộp đóng gói thì nhỏ xíu móp méo cánh quạt sát vào thân máy gây ra tiếng ồn lớn do va chạm vào nhau máy thì quay rất ồn luôn so với máy mình mua trước thì nó quạt êm hơn còn máy đợt này quá ồn quay cảm giác rất khó chịu như tiếng máy cày ý
276,Tính năng nổi bật: quạt tốt Chất lượng sản phẩm: 3* Pin lỏ sạc 10h dùg dc 5 6h là kịc pin ghẻ mà 10cell dùg tưởg dc lâu ai dè như cc Quạt thì mạh pin thì sạc lâu dùg nhah hết,positive,no_issue,no,,free_text_review,shopee_real_scraped,tính năng nổi bật quạt tốt chất lượng sản phẩm 3 pin lỏ sạc 10h dùg dc 5 6h là kịc pin ghẻ mà 10cell dùg tưởg dc lâu ai dè như cc quạt thì mạh pin thì sạc lâu dùg nhah hết
277,Shop đóng gói quá tệ không quấn nhiều lớp để vận chuyển quạt bị móp méo nhiều,negative,shipping_delivery,yes,packaging,free_text_review,shopee_real_scraped,shop đóng gói quá tệ không quấn nhiều lớp để vận chuyển quạt bị móp méo nhiều
278,"mua loại 10 cell quảng cáo được từ 5-8 tiếng nhưng thực tế dùng chỉ được khoảng 2,5 tiếng ở chế độ mạnh nhất",positive,damaged_defective,no,,free_text_review,shopee_real_scraped,mua loại 10 cell quảng cáo được từ 5 8 tiếng nhưng thực tế dùng chỉ được khoảng 2 5 tiếng ở chế độ mạnh nhất
279,Không có trụ cố định,neutral,no_issue,no,,free_text_review,shopee_real_scraped,không có trụ cố định
280,Tôi đã mua 1cai dùng ok nên mua cái thứ 2thi nhận hàng đóng gói không được cẩn thận như đơt đầu bị móp,negative,packaging,no,,free_text_review,shopee_real_scraped,tôi đã mua 1cai dùng ok nên mua cái thứ 2thi nhận hàng đóng gói không được cẩn thận như đơt đầu bị móp
281,Chất lượng sản phẩm: tốt,positive,no_issue,no,,free_text_review,shopee_real_scraped,chất lượng sản phẩm tốt
282,"Giao sai hàng, nhắn tin liên hệ hoàn tiền thì ko trả lời, bơ luôn",negative,wrong_missing_item,yes,shipping_delivery,free_text_review,shopee_real_scraped,giao sai hàng nhắn tin liên hệ hoàn tiền thì ko trả lời bơ luôn
283,Cánh quạt cọ vô trong mở lên kêu tiếng rất to,neutral,no_issue,no,,free_text_review,shopee_real_scraped,cánh quạt cọ vô trong mở lên kêu tiếng rất to
284,Tính năng nổi bật: pin Chất lượng sản phẩm: 8/10 Lổi con ốc dài ngắn bị cọ vào cánh quạt trc khi ráp ngta nên test hoat độg kỷ rồi giao cho khách hàng. Shop làm ko chuyên nghiệp rồi. Hàg chưa sài chưa biết độ bền nhưg tui tự chế lại pass ốc để cân bằg cánh quạt rất phiền phức khi mua hàg mới mà lại chế cháo thêm. Chán cách bốc hàg cho khách quá. Ảnh mang tính chất minh hoạ,positive,no_issue,yes,shipping_delivery,free_text_review,shopee_real_scraped,tính năng nổi bật pin chất lượng sản phẩm 8 10 lổi con ốc dài ngắn bị cọ vào cánh quạt trc khi ráp ngta nên test hoat độg kỷ rồi giao cho khách hàng shop làm ko chuyên nghiệp rồi hàg chưa sài chưa biết độ bền nhưg tui tự chế lại pass ốc để cân bằg cánh quạt rất phiền phức khi mua hàg mới mà lại chế cháo thêm chán cách bốc hàg cho khách quá ảnh mang tính chất minh hoạ
285,Độ mạnh: quat mạnh mà đống gói sơ sài bị móp quạt,negative,packaging,no,,free_text_review,shopee_real_scraped,độ mạnh quat mạnh mà đống gói sơ sài bị móp quạt
286,"Chất lượng sản phẩm: lỗi Tính năng nổi bật: mát, lâu hết pin Giao đúng mẫu nhưng bị lỗi có hai mức nhưng chỉ sài được một mức, mình có hỏi shop nhưng shop không hề có phản hồi, bỏ tiền ra nhưng nhận lại hàng lỗi không đúng quảng cáo🙂",negative,damaged_defective,yes,shipping_delivery,free_text_review,shopee_real_scraped,chất lượng sản phẩm lỗi tính năng nổi bật mát lâu hết pin giao đúng mẫu nhưng bị lỗi có hai mức nhưng chỉ sài được một mức mình có hỏi shop nhưng shop không hề có phản hồi bỏ tiền ra nhưng nhận lại hàng lỗi không đúng quảng cáo
