page,review_text,cleaned_review,sentiment,issue
3,"Dép đẹp nhưng rất nặng 1 1 2 3 4 5 6 CÁC SẢN PHẨM KHÁC CỦA SHOP Xem Tất Cả Dép nhựa đúc siêu bền đi trong nhà, văn phòng, nhà tắm, chống trơn trượt size 36-43 618 25.000 ₫ 4.9 70k+ đã bán Dép đúc nguyên khối siêu nhẹ,dép cao su non ba sọc thể thao chống nước 191 43.900 ₫ 4.8 30k+ đã bán Dép siêu nhẹ đi trong nhà,văn phòng,êm dẻo chống trơn trượt hot 2023 522 39.600 ₫ 4.8 10k+ đã bán Dép Tổ Ong Huyền Thoại Nhiều Màu - Giày KUUL 15.000 ₫ 4.7 20k+ đã bán Dép đi trong nhà dép lỗ mặt cười nữ nam đi văn phòng nhà tắm chống trơn trượt 388 30.000 ₫ 4.9 10k+ đã bán Dép tổ ong siêu nhẹ nam nữ EVA tăng 1 size | Dép tổ ong chính hãng Việt Nam | Giày KUUL 36.900 ₫ 4.8 10k+ đã bán Dép bánh mì nữ quai ngang girl phố đi mưa du lịch tắm biển nâng đế 5cm sticker trà sữa,labubu 58.500 ₫ 4.9 20k+ đã bán Dép lỗ quả táo đi nhà tắm chống trơn trượt dễ cọ rửa size 35-43 25.200 ₫ 4.9 30k+ đã bán Dép xốp lỗ siêu nhẹ đi trong nhà tắm, văn phòng, chống trượt siêu bền 065 - Giày KUUL 42.000 ₫ 4.8 10k+ đã bán Dép nhựa trong dẻo,đi trong nhà,văn phòng,dép mặt cười 098 31.500 ₫ 4.8 10k+ đã bán Dép quai ngang Asia kẻ sọc - Giày KUUL 68.400 ₫ 4.9 3k+ đã bán Miếng Lót Giày Quế, Lót Giầy Hương Quế Độn Đế Giày Khử Mùi Hôi Đủ Size 10.000 ₫ 4.9 2k+ đã bán Dép sục nam đi biển,đế dày chống trượt,chống mài mòn chất liệu eva nam nữ vs903 63.300 ₫ 4.9 7k+ đã bán Dép sục nam siêu nhẹ,bền đế cao 5cm siêu bền bỉ chống trơn trượt hq006 72.000 ₫ 4.8 6k+ đã bán Giày thể thao Asia đế kếp, cầu lông, bóng chuyền, đi bộ - Giày KUUL 159.000 ₫ 4.8 40k+ đã bán Dép lỗ VIP đi nhà tắm chống trơn trượt dễ cọ rửa size 35-44 38.000 ₫ 4.9 4k+ đã bán Dép kẹp xỏ ngón 2 lớp cao cấp - Tông hươu - Giày Kuul 99.000 ₫ 4.7 10k+ đã bán Dép lê Asia nam 2 quai dép siêu nhẹ người già chất lượng 72.000 ₫ 4.9 479 đã bán Dép đi trong nhà siêu êm hot 611 30.000 ₫ 4.9 1k+ đã bán Tông ASIA trắng, đen nam nữ đi chơi siêu bền siêu sang 70.000 ₫ 4.7 2k+ đã bán Dép đi trong nhà xixitiao,siêu êm,bền nhẹ giá rẻ dễ đi 8903 45.000 ₫ 4.9 782 đã bán Dép tổ ong xanh đủ size nam nữ, đi trong nhà chất lượng 17.000 ₫ 4.7 2k+ đã bán Dép slipper đế bằng,chống trượt chống ồn đàn hồi giảm chấn tiện lợi trong nhà nhà tắm vs2213 65.000 ₫ 4.8 171 đã bán Dép Gà Bitas chính hãng nam đen và nâu 225.000 ₫ 4.7 547 đã bán CÓ THỂ BẠN CŨNG THÍCH Dép Lê Nam Nữ Đúc Liền Nguyên Khối PVC Quai Ngang Siêu Bền Đẹp Chống Nước Chống Trơn Trượt Slipper 4.7 24.000 ₫ Đã bán 10k+ -15% dép đúc nguyên khôi nam nữ size 30-43 mỏng , nhẹ êm 4.9 9.999 ₫ Đã bán 60k+ Dép Nam Nữ mã 1185 Quai Ngang Dép Đúc Siêu Bền Nhựa Dẻo Êm Chân Đế Chống Trượt 4.7 30.500 ₫ Đã bán 50k+ -30% Dép Lê Nam Nữ Giá Rẻ đúc nguyên khối bền đẹp #ShopThinhHanh 4.8 48.498 ₫ Đã bán 40k+ Thanh Lý Dép Quai Ngang Nam Nữ, Classic, Phong Cách, Trẻ Trung Năng Động 4.8 29.000 ₫ Đã bán 887 -37% Dép đúc loufu nam nữ,unisex,Siêu bền êm đẹp CAO CẤP 4.9 35.123 ₫ Đã bán 3k+ -46% (COMBO) Dép đi trong nhà, văn phòng, khách sạn, Dép sọc quai ngang siêu nhẹ êmchân(BBVTD014) 4.9 18.900 ₫ Đã bán 80k+ -40% Dép Quai Ngang Nam Nữ, Dép Nam Đẹp Sport , Giày Dép Đi Trong Nhà, Văn Phòng Mẫu Đẹp DP10 #ShopThinhHanh 4.8 59.000 ₫ Đã bán 20k+ Dép Nam Nữ hình Cá. Chống Trơn Trượt Dép đi trong nhà, Văn phòng, Nhà Tắm Siêu Nhẹ, Siêu êm Chống Trơn Trượt 4.9 41.500 ₫ Đã bán 40k+ -46% Dép đúc Luofu nam nữ nguyên khối liền quai dép quai ngang thời trang đi làm đi học du lịch 4.8 32.531 ₫ Đã bán 10k+ -51% Thắt lưng mặt xoay nam thắt lưng nam cao cấp thời trang dây nịt da khóa tự động X003 4.8 37.000 ₫ Đã bán 100k+ -22% Dép Vip Nhựa Dẻo Nam Nữ, Dép Đi Trong Nhà, Dép Đi Nhà Tắm, Văn Phòng Chống Trơn Trượt - Cao Cấp #ShopThinhHanh 4.8 27.300 ₫ Đã bán 60k+ -43% Xả Xả Xả Dép Quai Ngang Nam DONAVY Cao Cấp, Hàng May FULL Quai Chắc Chắn Bao Đi Nước (Đen + Bò) D.OG 4.8 68.900 ₫ Đã bán 10k+ -48% Dép lê đúc nữ nam Luofu dép cao su quai ngang unisex thời trang bền đẹp #ShopThinhHanh 4.8 31.500 ₫ Đã bán 10k+ -51% Dép nam nữ quai ngang thời trang đúc nguyên khối siêu bền đẹp 54.000₫ lúc 00:00 4.8 54.000 ₫ Đã bán 100k+ -9% Dép Kẻ Tăm Sêu Nhẹ Chống Trơn Trượt Nhiều Màu Sắc Cho Nam Nữ 4.8 23.224 ₫ Đã bán 10k+ -48% Dép Nam Nữ Quai Ngang thời trang boy phố Dép Chữ S 4.8 52.449 ₫ Đã bán 10k+ -35% Dép Nam Quai Ngang Unisex DSQ 2 bản mới nhất logo lá phong 4.7 65.000 ₫ Đã bán 20k+ -45% Dép nam nữ, dép quai ngang das béo, das sọc kiểu dáng thể thao đi êm nhẹ đủ size sẵn kho 13.200 ₫ Đã bán 1 -49% Dép quai ngang nam, nữ dép lê HYDRO sao, đầu lâu cá tính năng động 4.9 51.000 ₫ Đã bán 30k+ -43% MẪU MỚI CẬP BẾN - Dép Nam Da Caro, Quai Kiểu Đa Dạng - Độc Lạ, Đường May Chắc Chắn D.CARO. 68.900₫ lúc 00:00 4.8 68.900 ₫ Đã bán 10k+ -48% Dép nam Nữ QUai Ngang Thome browne bản đẹp đế cực êm 4.9 51.575 ₫ Đã bán 50k+ -26% Dép nam nữ đi trong nhà, nhà tắm, văn phòng, dép mang trong nhà nam nữ 4.9 37.000 ₫ Đã bán 520 -42% Dép Quai Ngang 3 Sọc Trắng ADS Đen Nam Nữ Đế Cao Su Đúc Size 38-43 - DéP, Slipper dép 3 sọc 4.8 58.410 ₫ Đã bán 2k+ -31% Giày Sục Thời Trang Nam Nữ Dép Sục Ôm Chân Đế Nâng Mẫu Mới Chống Trơn Trượt - HẢI ANH SHOES 4.7 63.990 ₫ Đã bán 10k+ -46% Dép Bánh mì Nam nữ 4cm giá sỉ mềm nhẹ êm, không hộp 4.8 43.277 ₫ Đã bán 10k+ -49% Dép skt kẻ viền sắc nét đế mềm đi êm chân không thấm nước form basic dễ phối đồ - dép boy phố, dép nam nứ, dép lê,sliper 4.9 54.965 ₫ Đã bán 40k+ -69% Dép Sup Rẻ đi chơi, Dép Quai Ngang Dép nam đi trong nhà DP66 (2) #ShopThinhHanh 4.9 40.609 ₫ Đã bán 10k+ -12% Dép Nam Nữ- Đi Trong Nhà, Ngoài Trời Quai Ngang Tam Giác, Dép Đi Nhà Tắm, Dép Đúc Nguyên Khối #ShopThinhHanh 4.8 44.100 ₫ Đã bán 2k+ -26% Dép Nam EVA Mềm Chống Trượt, Dép Đi Trong Nhà, Ngoài Trời Phòng Tắm, Xỏ Ngón Jelly Bốn Mùa 4.8 60.000 ₫ Đã bán 5k+ -42% Dép nam nữ thời trang quai ngang hottrend đủ màu 2023 4.6 58.000 ₫ Đã bán 2k+ -37% [FREE SHIP] Dép Nam Ba Sọc Dép Quai Ngang Nam Nữ - Dép VIP Full Size 37 đến 43. 4.6 69.300 ₫ Đã bán 4k+ -40% Dép Sandan Nam Nữ, Sandal Học Sinh Quai Ngang(Đế cao 2,5cm) 4.8 96.040 ₫ Đã bán 100k+ -51% Dép xỏ ngón nam chất liệu xốp cao cấp Latoma TA1091 (Nhiều màu) 49.500₫ lúc 00:00 4.7 49.500 ₫ Đã bán 30k+ -25% Dép Quai Ngang Nam Nữ Đúc Nguyên Khối Siêu Bền Đẹp #ShopThinhHanh 4.7 58.900 ₫ Đã bán 30k+ -47% Dép thời trang nam nữ zara quai cao su nước bền đẹp chống trơn trượt 4.8 52.813 ₫ Đã bán 1k+ -41% (Dép Quai Khâu) 35-44 Dép lê quai ngang Nam Nữ hình chữ S, dép đẹp thời trang Mác da, mác Sừng đen Nam nữ đi đều đẹp 4.7 59.000 ₫ Đã bán 4k+ -48% Dép Quai Ngang Nam Nữ Laceva Chống Hôi Chân DP16 4.8 71.760 ₫ Đã bán 8k+ -24% Sỉ Dép Tổ Ong Màu Chất Nhựa Mềm Êm Chân.Ong 3 Minh Phương 4.6 14.899 ₫ Đã bán 70k+ -53% Dép Quai Ngang Nữ Nam ESSSENTIALS Ngang Phong Cách Thời Trang Hàng Chuẩn Loại 1 CSD026 4.8 93.000 ₫ Đã bán 70k+ -29% Sandal Đi Biển Nam Nữ EVA: Nhẹ Thoáng, Co Giãn Tốt GIÀY CAO CẤP THIẾT KẾ THỜI THƯỢNG!!! 4.9 63.562 ₫ Đã bán 5k+ -31% Dép quai ngang nam Unisex , Dép cao su thương hiệu FM Strong sport black and grey 4.6 158.700 ₫ Đã bán 3k+ -50% Dép bánh mì NK Calm Slide xăng đan Nam Nữ Bản Vân Nhám Mới Nhất 2023 ĐẾ SƠN 2 màu thời trang form chuẩn size có fullsize 4.9 139.000 ₫ Đã bán 30k+ -56% Dép Nam, Nữ Quai Ngang Đúc Liền Khối Siêu Nhẹ DUWA - Hàng Chính Hãng - SH193 4.9 78.500 ₫ Đã bán 50k+ -35% Dép Nam Quai Ngang Unisex DSQ 2 bản mới nhất logo lá phong 4.7 65.000 ₫ Đã bán 10k+ -43% Dép 3 lá cạnh , dép quai ngang nam nữ. Mãu hợp thời trang dễ phối đồ 4.9 57.000 ₫ Đã bán 2k+ -50% Dép sục đúc nguyên khối Sục Ad.da.s đế cao 4cm, hottrend 2024, full size sục mềm 4.8 60.000 ₫ Đã bán 20k+ -11% Dép nam nữ đế dày siêu nhẹ,dép bánh mì phong cách đơn giản,hottrend 2025( FULL SIZE) 4.9 62.000 ₫ Đã bán 10k+ Xem Thêm Mã giảm giá của Shop Giảm 7k₫ Đơn Tối Thiểu 49k₫ Đã dùng 92%, HSD: 31.05.2026 Lưu 3 Top Sản Phẩm Nổi Bật Dép nhựa đúc siêu bền đi trong nhà, văn phòng, nhà tắm, chống trơn trượt size 36-43 618 25.000 ₫ Dép Tổ Ong Huyền Thoại Nhiều Màu - Giày KUUL 15.000 ₫ Giày thể thao Asia đế kếp, cầu lông, bóng chuyền, đi bộ - Giày KUUL 159.000 ₫ Dép xốp lỗ siêu nhẹ đi trong nhà tắm, văn phòng, chống trượt siêu bền 065 - Giày KUUL 42.000 ₫ Dép lỗ quả táo đi nhà tắm chống trơn trượt dễ cọ rửa size 35-43 25.200 ₫ Dép kẹp xỏ ngón 2 lớp cao cấp - Tông hươu - Giày Kuul 99.000 ₫ Dép lỗ VIP đi nhà tắm chống trơn trượt dễ cọ rửa size 35-44 38.000 ₫ Giày đinh đá bóng Thành Phát thể thao chính hãng - Đế đỏ, xanh - Giày KUUL 115.200 ₫ DỊCH VỤ KHÁCH HÀNG Trung Tâm Trợ Giúp Shopee Shopee Blog Shopee Mall Hướng Dẫn Mua Hàng/Đặt Hàng Hướng Dẫn Bán Hàng Ví ShopeePay Shopee Xu Đơn Hàng Trả Hàng/Hoàn Tiền Liên Hệ Shopee Chính Sách Bảo Hành SHOPEE VIỆT NAM Về Shopee Tuyển Dụng Điều Khoản Shopee Chính Sách Bảo Mật Shopee Mall Kênh Người Bán Flash Sale Tiếp Thị Liên Kết Liên Hệ Truyền Thông THANH TOÁN ĐƠN VỊ VẬN CHUYỂN THEO DÕI SHOPEE Facebook Instagram LinkedIn TẢI ỨNG DỤNG SHOPEE © 2026 Shopee. Tất cả các quyền được bảo lưu. Quốc gia & Khu vực: Argentina Singapore Indonesia Thái Lan Malaysia Việt Nam Philippines Brazil México Đài Loan CHÍNH SÁCH BẢO MẬT QUY CHẾ HOẠT ĐỘNG CHÍNH SÁCH VẬN CHUYỂN CHÍNH SÁCH TRẢ HÀNG VÀ HOÀN TIỀN Công ty TNHH Shopee Địa chỉ: Tầng 4-5-6, Tòa nhà Capital Place, số 29 đường Liễu Giai, Phường Ngọc Hà, Thành phố Hà Nội, Việt Nam Chăm sóc khách hàng: Gọi tổng đài Shopee (miễn phí) hoặc Trò chuyện với Shopee ngay trên Trung tâm trợ giúp Chịu Trách Nhiệm Quản Lý Nội Dung: Nguyễn Bùi Anh Tuấn Mã số doanh nghiệp: 0106773786 do Sở Kế hoạch và Đầu tư TP Hà Nội cấp lần đầu ngày 10/02/2015 © 2015 - Bản quyền thuộc về Công ty TNHH Shopee 2",dép đẹp nhưng rất nặng 1 1 2 3 4 5 6 các sản phẩm khác của shop xem tất cả dép nhựa đúc siêu bền đi trong nhà văn phòng nhà tắm chống trơn trượt size 36 43 618 25 000 4 9 70k đã bán dép đúc nguyên khối siêu nhẹ dép cao su non ba sọc thể thao chống nước 191 43 900 4 8 30k đã bán dép siêu nhẹ đi trong nhà văn phòng êm dẻo chống trơn trượt hot 2023 522 39 600 4 8 10k đã bán dép tổ ong huyền thoại nhiều màu giày kuul 15 000 4 7 20k đã bán dép đi trong nhà dép lỗ mặt cười nữ nam đi văn phòng nhà tắm chống trơn trượt 388 30 000 4 9 10k đã bán dép tổ ong siêu nhẹ nam nữ eva tăng 1 size dép tổ ong chính hãng việt nam giày kuul 36 900 4 8 10k đã bán dép bánh mì nữ quai ngang girl phố đi mưa du lịch tắm biển nâng đế 5cm sticker trà sữa labubu 58 500 4 9 20k đã bán dép lỗ quả táo đi nhà tắm chống trơn trượt dễ cọ rửa size 35 43 25 200 4 9 30k đã bán dép xốp lỗ siêu nhẹ đi trong nhà tắm văn phòng chống trượt siêu bền 065 giày kuul 42 000 4 8 10k đã bán dép nhựa trong dẻo đi trong nhà văn phòng dép mặt cười 098 31 500 4 8 10k đã bán dép quai ngang asia kẻ sọc giày kuul 68 400 4 9 3k đã bán miếng lót giày quế lót giầy hương quế độn đế giày khử mùi hôi đủ size 10 000 4 9 2k đã bán dép sục nam đi biển đế dày chống trượt chống mài mòn chất liệu eva nam nữ vs903 63 300 4 9 7k đã bán dép sục nam siêu nhẹ bền đế cao 5cm siêu bền bỉ chống trơn trượt hq006 72 000 4 8 6k đã bán giày thể thao asia đế kếp cầu lông bóng chuyền đi bộ giày kuul 159 000 4 8 40k đã bán dép lỗ vip đi nhà tắm chống trơn trượt dễ cọ rửa size 35 44 38 000 4 9 4k đã bán dép kẹp xỏ ngón 2 lớp cao cấp tông hươu giày kuul 99 000 4 7 10k đã bán dép lê asia nam 2 quai dép siêu nhẹ người già chất lượng 72 000 4 9 479 đã bán dép đi trong nhà siêu êm hot 611 30 000 4 9 1k đã bán tông asia trắng đen nam nữ đi chơi siêu bền siêu sang 70 000 4 7 2k đã bán dép đi trong nhà xixitiao siêu êm bền nhẹ giá rẻ dễ đi 8903 45 000 4 9 782 đã bán dép tổ ong xanh đủ size nam nữ đi trong nhà chất lượng 17 000 4 7 2k đã bán dép slipper đế bằng chống trượt chống ồn đàn hồi giảm chấn tiện lợi trong nhà nhà tắm vs2213 65 000 4 8 171 đã bán dép gà bitas chính hãng nam đen và nâu 225 000 4 7 547 đã bán có thể bạn cũng thích dép lê nam nữ đúc liền nguyên khối pvc quai ngang siêu bền đẹp chống nước chống trơn trượt slipper 4 7 24 000 đã bán 10k 15 dép đúc nguyên khôi nam nữ size 30 43 mỏng nhẹ êm 4 9 9 999 đã bán 60k dép nam nữ mã 1185 quai ngang dép đúc siêu bền nhựa dẻo êm chân đế chống trượt 4 7 30 500 đã bán 50k 30 dép lê nam nữ giá rẻ đúc nguyên khối bền đẹp shopthinhhanh 4 8 48 498 đã bán 40k thanh lý dép quai ngang nam nữ classic phong cách trẻ trung năng động 4 8 29 000 đã bán 887 37 dép đúc loufu nam nữ unisex siêu bền êm đẹp cao cấp 4 9 35 123 đã bán 3k 46 combo dép đi trong nhà văn phòng khách sạn dép sọc quai ngang siêu nhẹ êmchân bbvtd014 4 9 18 900 đã bán 80k 40 dép quai ngang nam nữ dép nam đẹp sport giày dép đi trong nhà văn phòng mẫu đẹp dp10 shopthinhhanh 4 8 59 000 đã bán 20k dép nam nữ hình cá chống trơn trượt dép đi trong nhà văn phòng nhà tắm siêu nhẹ siêu êm chống trơn trượt 4 9 41 500 đã bán 40k 46 dép đúc luofu nam nữ nguyên khối liền quai dép quai ngang thời trang đi làm đi học du lịch 4 8 32 531 đã bán 10k 51 thắt lưng mặt xoay nam thắt lưng nam cao cấp thời trang dây nịt da khóa tự động x003 4 8 37 000 đã bán 100k 22 dép vip nhựa dẻo nam nữ dép đi trong nhà dép đi nhà tắm văn phòng chống trơn trượt cao cấp shopthinhhanh 4 8 27 300 đã bán 60k 43 xả xả xả dép quai ngang nam donavy cao cấp hàng may full quai chắc chắn bao đi nước đen bò d og 4 8 68 900 đã bán 10k 48 dép lê đúc nữ nam luofu dép cao su quai ngang unisex thời trang bền đẹp shopthinhhanh 4 8 31 500 đã bán 10k 51 dép nam nữ quai ngang thời trang đúc nguyên khối siêu bền đẹp 54 000 lúc,negative,product_quality
4,Chất liệu: đánh giá 1* Đúng với mô tả: như bị mòn rồi rất trơn Màu sắc: ko giống trắng quá Chất lượng quá kém ko gống như trong hình đồ đieu như đâu buôi tao nha,chất liệu đánh giá 1 sao đúng với mô tả như bị mòn rồi rất trơn màu sắc khong giống trắng quá chất lượng quá kém khong gống như trong hình đồ đieu như đâu buôi tao nha,negative,product_quality
4,Sản phẩm: Sản phẩm không như mô tả Em định cho 5 sao nhưng mà đang bực mình nên cho một sao,sản phẩm sản phẩm khong như mô tả em định cho 5 sao nhưng mà đang bực mình nên cho một sao,negative,product_attribute
4,"mình nghĩ với chỗ lõm, và pha màu hồng như vậy thì chắc shop cũng ko thắc mắc về đánh giá của mình đâu nhỉ",mình nghĩ với chỗ lõm và pha màu hồng như vậy thì chắc shop cũng khong thắc mắc về đánh giá của mình đâu nhỉ,negative,product_quality
4,T k is a great friend to have a family party and a friend who has a,t khong is a great friend to have a family party and a friend who has a,neutral,spam_irrelevant
4,Chất liệu: dép đểu đi k êm chân K đc như ý,chất liệu dép đểu đi khong êm chân khong duoc như ý,negative,product_quality
4,Hôm trước đặt đôi side 38 bị chật lần này đặt side 40 vẫn như side 38.,hôm trước đặt đôi side 38 bị chật lần này đặt side 40 vẫn như side 38,negative,product_attribute
5,Bẩn ố,bẩn ố,negative,product_quality
5,Lúc mang về nhìn thon trên ảnh thì nhìn rộng ko hợp vs chân,lúc mang về nhìn thon trên ảnh thì nhìn rộng khong hợp voi chân,negative,product_attribute
5,Đúng với mô tả: đặt 42 lên đơn 39 ngái à,đúng với mô tả đặt 42 lên đơn 39 ngái à,negative,product_attribute
5,"Đúng với mô tả: ok dép trải cao su ko đều shop ko hỗ trợ bảo đi rồi nên ko hỗ trợ,mua bên app đen uy tín đổi trả ok hơn nhiều.Sợ luôn ko mua shope nữa đâu",đúng với mô tả ok dép trải cao su khong đều shop khong hỗ trợ bảo đi rồi nên khong hỗ trợ mua bên app đen uy tín đổi trả ok hơn nhiều sợ luôn khong mua shope nữa đâu,negative,seller_service
5,Chất liệu: kh đúng mẫu Màu sắc: xám Đúng với mô tả: kh đúng tiêu chuẩn,chất liệu khong đúng mẫu màu sắc xám đúng với mô tả khong đúng tiêu chuẩn,negative,product_attribute
5,Màu sắc: nhạt bám bụi Chất liệu: kém Đúng với mô tả: không có chữ như trong hình Sản phẩm: Sản phẩm không như mô tả kém chất lượng,màu sắc nhạt bám bụi chất liệu kém đúng với mô tả khong có chữ như trong hình sản phẩm sản phẩm khong như mô tả kém chất lượng,negative,product_attribute
6,Sản phẩm: Sản phẩm chất lượng kém Giao hàng quá lâu đặt hàng nửa tháng mới giao,sản phẩm sản phẩm chất lượng kém giao hàng quá lâu đặt hàng nửa tháng mới giao,negative,product_quality
6,Đợi hơn 1 tuần hàng ko về shop rất chị là đểu anh em đừng đặt nhé,đợi hơn 1 tuần hàng khong về shop rất chị là đểu anh em đừng đặt nhé,negative,shipping_delivery
